OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,UnitPrice,Quantity,Country,LineAmount
O01300,2025-10-30,C199,P021,Cricket Bat,Sports,1433.12,2,Canada,2866.24
O01301,2025-03-01,C158,P008,Sneakers,Fashion,2391.53,3,Canada,7174.59
O01301,2025-03-01,C158,P010,Formal Shirt,Fashion,1142.56,3,UK,3427.68
O01301,2025-03-01,C158,P018,Dinner Set,Home & Kitchen,3018.51,2,USA,6037.02
O01302,2025-12-19,C061,P014,Sugar 1kg,Groceries,59.51,2,USA,119.02
O01302,2025-12-19,C061,P013,Cooking Oil 1L,Groceries,169.54,3,Canada,508.62
O01302,2025-12-19,C061,P006,T-Shirt,Fashion,700.7,2,Australia,1401.4
O01303,2025-02-20,C182,P024,Dumbbells 5kg,Sports,1225.51,3,UK,3676.5299999999997
O01303,2025-02-20,C182,P013,Cooking Oil 1L,Groceries,152.06,3,Australia,456.18
O01303,2025-02-20,C182,P001,Smartphone,Electronics,18095.41,2,Canada,36190.82
O01304,2025-04-08,C109,P004,Bluetooth Speaker,Electronics,3376.64,2,India,6753.28
O01304,2025-04-08,C109,P024,Dumbbells 5kg,Sports,1227.58,3,India,3682.74
O01304,2025-04-08,C109,P011,Rice 5kg,Groceries,376.34,3,UK,1129.02
O01305,2025-10-12,C168,P011,Rice 5kg,Groceries,333.34,1,Canada,333.34
O01306,2025-10-20,C002,P013,Cooking Oil 1L,Groceries,164.73,1,UK,164.73
O01306,2025-10-20,C002,P008,Sneakers,Fashion,2565.3,3,USA,7695.900000000001
O01306,2025-10-20,C002,P004,Bluetooth Speaker,Electronics,3357.7,1,Australia,3357.7
O01307,2025-12-15,C189,P014,Sugar 1kg,Groceries,54.99,3,UK,164.97
O01307,2025-12-15,C189,P023,Yoga Mat,Sports,737.51,3,Australia,2212.5299999999997
O01307,2025-12-15,C189,P008,Sneakers,Fashion,2501.0,3,USA,7503.0
O01307,2025-12-15,C189,P018,Dinner Set,Home & Kitchen,2992.85,1,USA,2992.85
O01308,2025-10-15,C076,P021,Cricket Bat,Sports,1572.86,2,Canada,3145.72
O01308,2025-10-15,C076,P017,Pressure Cooker,Home & Kitchen,2168.75,2,India,4337.5
O01308,2025-10-15,C076,P001,Smartphone,Electronics,17222.66,2,Canada,34445.32
O01308,2025-10-15,C076,P022,Football,Sports,857.7,3,USA,2573.1000000000004
O01308,2025-10-15,C076,P019,Bedsheet,Home & Kitchen,950.77,2,USA,1901.54
O01309,2025-08-20,C082,P025,Badminton Racket,Sports,788.2,3,Canada,2364.6000000000004
O01309,2025-08-20,C082,P016,Mixer Grinder,Home & Kitchen,3170.76,2,UK,6341.52
O01310,2025-08-01,C184,P001,Smartphone,Electronics,18321.22,2,UK,36642.44
O01310,2025-08-01,C184,P010,Formal Shirt,Fashion,1228.6,3,Australia,3685.7999999999997
O01310,2025-08-01,C184,P025,Badminton Racket,Sports,770.3,3,India,2310.8999999999996
O01311,2025-04-13,C178,P003,Headphones,Electronics,2445.24,2,USA,4890.48
O01312,2025-06-07,C136,P012,Wheat Flour 5kg,Groceries,313.58,1,Australia,313.58
O01313,2025-09-28,C062,P009,Jacket,Fashion,3243.29,1,Australia,3243.29
O01313,2025-09-28,C062,P011,Rice 5kg,Groceries,375.38,2,Canada,750.76
O01313,2025-09-28,C062,P022,Football,Sports,934.46,1,Australia,934.46
O01314,2025-09-28,C107,P006,T-Shirt,Fashion,700.69,3,Australia,2102.07
O01314,2025-09-28,C107,P016,Mixer Grinder,Home & Kitchen,3134.95,2,Canada,6269.9
O01315,2025-06-11,C060,P012,Wheat Flour 5kg,Groceries,349.23,2,UK,698.46
O01315,2025-06-11,C060,P007,Jeans,Fashion,1499.99,1,India,1499.99
O01316,2025-05-20,C200,P011,Rice 5kg,Groceries,364.97,2,Canada,729.94
O01316,2025-05-20,C200,P006,T-Shirt,Fashion,714.67,2,USA,1429.34
O01317,2025-10-13,C050,P005,Smartwatch,Electronics,6940.28,3,USA,20820.84
O01317,2025-10-13,C050,P013,Cooking Oil 1L,Groceries,174.3,3,Australia,522.9000000000001
O01318,2025-10-07,C047,P024,Dumbbells 5kg,Sports,1218.19,2,UK,2436.38
O01318,2025-10-07,C047,P006,T-Shirt,Fashion,766.59,1,India,766.59
O01318,2025-10-07,C047,P011,Rice 5kg,Groceries,364.49,1,UK,364.49
O01319,2025-07-18,C091,P009,Jacket,Fashion,3152.17,3,Canada,9456.51
O01319,2025-07-18,C091,P012,Wheat Flour 5kg,Groceries,309.55,2,Canada,619.1
O01319,2025-07-18,C091,P004,Bluetooth Speaker,Electronics,3512.43,1,Canada,3512.43
O01319,2025-07-18,C091,P007,Jeans,Fashion,1582.5,3,Australia,4747.5
O01320,2025-05-10,C111,P009,Jacket,Fashion,3070.29,3,USA,9210.869999999999
O01320,2025-05-10,C111,P018,Dinner Set,Home & Kitchen,2745.58,1,Australia,2745.58
O01320,2025-05-10,C111,P011,Rice 5kg,Groceries,345.0,2,Canada,690.0
O01321,2025-05-31,C060,P008,Sneakers,Fashion,2735.43,3,Canada,8206.289999999999
O01321,2025-05-31,C060,P004,Bluetooth Speaker,Electronics,3579.87,3,UK,10739.61
O01321,2025-05-31,C060,P016,Mixer Grinder,Home & Kitchen,3071.38,1,Australia,3071.38
O01321,2025-05-31,C060,P017,Pressure Cooker,Home & Kitchen,2231.98,2,Australia,4463.96
O01321,2025-05-31,C060,P015,Tea 500g,Groceries,230.5,2,UK,461.0
O01322,2025-12-14,C129,P021,Cricket Bat,Sports,1484.32,2,Australia,2968.64
O01322,2025-12-14,C129,P015,Tea 500g,Groceries,214.3,1,India,214.3
O01322,2025-12-14,C129,P003,Headphones,Electronics,2459.78,2,UK,4919.56
O01323,2025-12-04,C191,P018,Dinner Set,Home & Kitchen,2915.5,2,USA,5831.0
O01324,2025-11-12,C072,P022,Football,Sports,984.86,1,UK,984.86
O01324,2025-11-12,C072,P001,Smartphone,Electronics,19525.3,2,Australia,39050.6
O01324,2025-11-12,C072,P008,Sneakers,Fashion,2651.0,2,USA,5302.0
O01324,2025-11-12,C072,P005,Smartwatch,Electronics,7401.64,2,Canada,14803.28
O01325,2025-09-03,C081,P013,Cooking Oil 1L,Groceries,163.52,3,UK,490.56000000000006
O01325,2025-09-03,C081,P012,Wheat Flour 5kg,Groceries,332.33,2,Canada,664.66
O01325,2025-09-03,C081,P002,Laptop,Electronics,57505.07,3,UK,172515.21
O01325,2025-09-03,C081,P024,Dumbbells 5kg,Sports,1253.77,1,Australia,1253.77
O01325,2025-09-03,C081,P008,Sneakers,Fashion,2510.62,3,UK,7531.86
O01326,2025-02-19,C013,P014,Sugar 1kg,Groceries,57.1,3,India,171.3
O01327,2025-05-29,C102,P004,Bluetooth Speaker,Electronics,3664.53,2,Australia,7329.06
O01327,2025-05-29,C102,P014,Sugar 1kg,Groceries,56.88,1,UK,56.88
O01327,2025-05-29,C102,P019,Bedsheet,Home & Kitchen,898.09,3,USA,2694.27
O01327,2025-05-29,C102,P018,Dinner Set,Home & Kitchen,2667.63,2,Canada,5335.26
O01327,2025-05-29,C102,P013,Cooking Oil 1L,Groceries,174.72,3,India,524.16
O01328,2025-10-03,C129,P016,Mixer Grinder,Home & Kitchen,3319.0,2,Canada,6638.0
O01328,2025-10-03,C129,P008,Sneakers,Fashion,2649.18,1,USA,2649.18
O01328,2025-10-03,C129,P011,Rice 5kg,Groceries,349.43,3,India,1048.29
O01328,2025-10-03,C129,P012,Wheat Flour 5kg,Groceries,308.29,2,India,616.58
O01328,2025-10-03,C129,P013,Cooking Oil 1L,Groceries,170.12,1,Australia,170.12
O01329,2025-11-03,C193,P008,Sneakers,Fashion,2522.74,1,India,2522.74
O01329,2025-11-03,C193,P014,Sugar 1kg,Groceries,52.46,3,Canada,157.38
O01330,2025-08-19,C051,P011,Rice 5kg,Groceries,333.35,2,Australia,666.7
O01330,2025-08-19,C051,P003,Headphones,Electronics,2457.26,2,Australia,4914.52
O01330,2025-08-19,C051,P022,Football,Sports,988.1,2,Australia,1976.2
O01330,2025-08-19,C051,P016,Mixer Grinder,Home & Kitchen,3043.8,2,Canada,6087.6
O01330,2025-08-19,C051,P018,Dinner Set,Home & Kitchen,2771.8,3,Canada,8315.400000000001
O01331,2025-02-05,C012,P001,Smartphone,Electronics,19395.9,1,UK,19395.9
O01332,2025-12-12,C092,P001,Smartphone,Electronics,18136.61,3,UK,54409.83
O01332,2025-12-12,C092,P017,Pressure Cooker,Home & Kitchen,2264.91,1,Australia,2264.91
O01333,2025-12-19,C022,P018,Dinner Set,Home & Kitchen,2859.11,1,India,2859.11
O01333,2025-12-19,C022,P024,Dumbbells 5kg,Sports,1283.02,3,Australia,3849.06
O01333,2025-12-19,C022,P004,Bluetooth Speaker,Electronics,3532.68,3,UK,10598.039999999999
O01333,2025-12-19,C022,P005,Smartwatch,Electronics,6954.82,2,Canada,13909.64
O01334,2025-08-27,C024,P024,Dumbbells 5kg,Sports,1318.68,1,Canada,1318.68
O01334,2025-08-27,C024,P008,Sneakers,Fashion,2438.96,3,India,7316.88
O01334,2025-08-27,C024,P011,Rice 5kg,Groceries,350.73,1,Canada,350.73
O01334,2025-08-27,C024,P009,Jacket,Fashion,3263.63,1,Canada,3263.63
O01334,2025-08-27,C024,P025,Badminton Racket,Sports,861.52,1,India,861.52
O01335,2025-03-30,C045,P002,Laptop,Electronics,55114.77,1,USA,55114.77
O01335,2025-03-30,C045,P001,Smartphone,Electronics,17251.69,1,Canada,17251.69
O01336,2025-07-06,C136,P001,Smartphone,Electronics,17508.43,1,India,17508.43
O01336,2025-07-06,C136,P013,Cooking Oil 1L,Groceries,155.92,1,USA,155.92
O01336,2025-07-06,C136,P023,Yoga Mat,Sports,766.9,1,USA,766.9
O01336,2025-07-06,C136,P010,Formal Shirt,Fashion,1299.86,3,USA,3899.58
O01337,2025-01-15,C054,P007,Jeans,Fashion,1588.41,3,UK,4765.2300000000005
O01337,2025-01-15,C054,P022,Football,Sports,934.42,1,Australia,934.42
O01338,2025-10-22,C112,P019,Bedsheet,Home & Kitchen,962.86,1,India,962.86
O01338,2025-10-22,C112,P002,Laptop,Electronics,55101.07,3,USA,165303.21
O01339,2025-07-20,C061,P021,Cricket Bat,Sports,1593.83,2,India,3187.66
O01339,2025-07-20,C061,P018,Dinner Set,Home & Kitchen,2681.42,1,UK,2681.42
O01339,2025-07-20,C061,P004,Bluetooth Speaker,Electronics,3748.77,2,India,7497.54
O01339,2025-07-20,C061,P017,Pressure Cooker,Home & Kitchen,2115.27,3,USA,6345.8099999999995
O01339,2025-07-20,C061,P012,Wheat Flour 5kg,Groceries,318.59,3,India,955.77
O01340,2025-03-01,C112,P010,Formal Shirt,Fashion,1278.77,1,India,1278.77
O01340,2025-03-01,C112,P002,Laptop,Electronics,55957.86,2,UK,111915.72
O01341,2025-09-23,C122,P008,Sneakers,Fashion,2458.76,2,USA,4917.52
O01341,2025-09-23,C122,P014,Sugar 1kg,Groceries,52.42,2,India,104.84
O01341,2025-09-23,C122,P001,Smartphone,Electronics,17401.56,3,Australia,52204.68000000001
O01341,2025-09-23,C122,P009,Jacket,Fashion,2996.19,1,UK,2996.19
O01341,2025-09-23,C122,P017,Pressure Cooker,Home & Kitchen,2171.51,3,USA,6514.530000000001
O01342,2025-08-27,C080,P018,Dinner Set,Home & Kitchen,2973.58,2,UK,5947.16
O01342,2025-08-27,C080,P012,Wheat Flour 5kg,Groceries,335.85,1,Canada,335.85
O01342,2025-08-27,C080,P025,Badminton Racket,Sports,839.89,2,India,1679.78
O01342,2025-08-27,C080,P004,Bluetooth Speaker,Electronics,3525.74,1,USA,3525.74
O01343,2025-10-25,C178,P013,Cooking Oil 1L,Groceries,175.12,1,India,175.12
O01343,2025-10-25,C178,P003,Headphones,Electronics,2550.94,3,Australia,7652.82
O01343,2025-10-25,C178,P025,Badminton Racket,Sports,831.54,2,Australia,1663.08
O01343,2025-10-25,C178,P018,Dinner Set,Home & Kitchen,2838.58,3,UK,8515.74
O01344,2025-10-26,C071,P014,Sugar 1kg,Groceries,55.73,2,India,111.46
O01344,2025-10-26,C071,P007,Jeans,Fashion,1494.47,3,UK,4483.41
O01344,2025-10-26,C071,P004,Bluetooth Speaker,Electronics,3597.04,1,Canada,3597.04
O01345,2025-08-18,C076,P012,Wheat Flour 5kg,Groceries,319.33,3,USA,957.99
O01345,2025-08-18,C076,P004,Bluetooth Speaker,Electronics,3496.91,1,UK,3496.91
O01345,2025-08-18,C076,P024,Dumbbells 5kg,Sports,1171.18,1,Australia,1171.18
O01345,2025-08-18,C076,P002,Laptop,Electronics,59069.67,2,Canada,118139.34
O01345,2025-08-18,C076,P017,Pressure Cooker,Home & Kitchen,2237.78,1,Canada,2237.78
O01346,2025-11-05,C032,P010,Formal Shirt,Fashion,1288.24,3,USA,3864.7200000000003
O01347,2025-01-14,C131,P010,Formal Shirt,Fashion,1276.91,2,USA,2553.82
O01347,2025-01-14,C131,P009,Jacket,Fashion,2967.88,2,Australia,5935.76
O01347,2025-01-14,C131,P024,Dumbbells 5kg,Sports,1140.41,2,Canada,2280.82
O01348,2025-02-01,C067,P014,Sugar 1kg,Groceries,57.52,1,India,57.52
O01349,2025-03-29,C127,P002,Laptop,Electronics,60135.59,2,Australia,120271.18
O01349,2025-03-29,C127,P009,Jacket,Fashion,3132.42,1,India,3132.42
O01349,2025-03-29,C127,P006,T-Shirt,Fashion,715.61,3,India,2146.83
O01349,2025-03-29,C127,P007,Jeans,Fashion,1557.87,1,Australia,1557.87
O01349,2025-03-29,C127,P013,Cooking Oil 1L,Groceries,152.98,3,India,458.93999999999994
O01350,2025-10-17,C188,P015,Tea 500g,Groceries,241.15,1,India,241.15
O01350,2025-10-17,C188,P025,Badminton Racket,Sports,800.48,2,Australia,1600.96
O01350,2025-10-17,C188,P006,T-Shirt,Fashion,764.57,1,India,764.57
O01351,2025-12-19,C122,P008,Sneakers,Fashion,2715.23,1,Australia,2715.23
O01351,2025-12-19,C122,P015,Tea 500g,Groceries,219.66,3,India,658.98
O01352,2025-08-17,C192,P016,Mixer Grinder,Home & Kitchen,3277.02,2,India,6554.04
O01352,2025-08-17,C192,P005,Smartwatch,Electronics,7190.1,1,India,7190.1
O01352,2025-08-17,C192,P011,Rice 5kg,Groceries,364.6,3,UK,1093.8000000000002
O01352,2025-08-17,C192,P002,Laptop,Electronics,54329.16,2,India,108658.32
O01352,2025-08-17,C192,P018,Dinner Set,Home & Kitchen,2810.25,2,Canada,5620.5
O01353,2025-12-03,C012,P015,Tea 500g,Groceries,230.25,2,USA,460.5
O01353,2025-12-03,C012,P019,Bedsheet,Home & Kitchen,885.95,2,USA,1771.9
O01353,2025-12-03,C012,P024,Dumbbells 5kg,Sports,1272.39,2,UK,2544.78
O01354,2025-07-14,C043,P020,Water Bottle,Home & Kitchen,241.92,2,UK,483.84
O01354,2025-07-14,C043,P005,Smartwatch,Electronics,7676.76,3,UK,23030.28
O01354,2025-07-14,C043,P007,Jeans,Fashion,1509.18,1,Canada,1509.18
O01354,2025-07-14,C043,P006,T-Shirt,Fashion,681.05,2,India,1362.1
O01354,2025-07-14,C043,P025,Badminton Racket,Sports,845.66,1,UK,845.66
O01355,2025-09-14,C151,P016,Mixer Grinder,Home & Kitchen,3386.26,2,Australia,6772.52
O01356,2025-05-16,C100,P005,Smartwatch,Electronics,6982.93,1,Australia,6982.93
O01357,2025-09-16,C058,P001,Smartphone,Electronics,17564.03,2,UK,35128.06
O01357,2025-09-16,C058,P012,Wheat Flour 5kg,Groceries,350.23,2,India,700.46
O01357,2025-09-16,C058,P014,Sugar 1kg,Groceries,56.9,1,Canada,56.9
O01357,2025-09-16,C058,P007,Jeans,Fashion,1513.42,2,USA,3026.84
O01358,2025-06-19,C108,P025,Badminton Racket,Sports,811.77,1,UK,811.77
O01358,2025-06-19,C108,P019,Bedsheet,Home & Kitchen,985.76,2,Australia,1971.52
O01358,2025-06-19,C108,P013,Cooking Oil 1L,Groceries,168.96,2,USA,337.92
O01359,2025-06-13,C142,P009,Jacket,Fashion,3074.26,3,USA,9222.78
O01359,2025-06-13,C142,P003,Headphones,Electronics,2640.89,3,UK,7922.67
O01359,2025-06-13,C142,P025,Badminton Racket,Sports,760.02,3,India,2280.06
O01359,2025-06-13,C142,P017,Pressure Cooker,Home & Kitchen,2364.09,2,UK,4728.18
O01360,2025-09-07,C152,P001,Smartphone,Electronics,19636.27,3,Australia,58908.81
O01360,2025-09-07,C152,P014,Sugar 1kg,Groceries,54.45,3,Australia,163.35000000000002
O01360,2025-09-07,C152,P025,Badminton Racket,Sports,842.32,2,UK,1684.64
O01360,2025-09-07,C152,P020,Water Bottle,Home & Kitchen,247.55,2,UK,495.1
O01360,2025-09-07,C152,P008,Sneakers,Fashion,2506.21,3,Australia,7518.63
O01361,2025-10-12,C147,P001,Smartphone,Electronics,18253.8,2,USA,36507.6
O01361,2025-10-12,C147,P025,Badminton Racket,Sports,762.77,3,Australia,2288.31
O01362,2025-07-22,C018,P025,Badminton Racket,Sports,863.87,3,Australia,2591.61
O01362,2025-07-22,C018,P011,Rice 5kg,Groceries,368.49,2,Canada,736.98
O01362,2025-07-22,C018,P020,Water Bottle,Home & Kitchen,238.95,3,India,716.8499999999999
O01362,2025-07-22,C018,P013,Cooking Oil 1L,Groceries,158.42,3,Canada,475.26
O01363,2025-04-01,C051,P011,Rice 5kg,Groceries,376.99,1,UK,376.99
O01363,2025-04-01,C051,P007,Jeans,Fashion,1472.06,1,UK,1472.06
O01363,2025-04-01,C051,P014,Sugar 1kg,Groceries,53.93,3,Canada,161.79
O01363,2025-04-01,C051,P010,Formal Shirt,Fashion,1195.62,2,Australia,2391.24
O01363,2025-04-01,C051,P001,Smartphone,Electronics,17863.87,2,UK,35727.74
O01364,2025-03-24,C029,P025,Badminton Racket,Sports,831.31,3,UK,2493.93
O01364,2025-03-24,C029,P003,Headphones,Electronics,2390.72,1,Canada,2390.72
O01365,2025-08-09,C038,P019,Bedsheet,Home & Kitchen,957.71,1,India,957.71
O01365,2025-08-09,C038,P012,Wheat Flour 5kg,Groceries,319.15,1,India,319.15
O01366,2025-01-23,C109,P012,Wheat Flour 5kg,Groceries,352.0,3,UK,1056.0
O01366,2025-01-23,C109,P007,Jeans,Fashion,1608.09,3,Australia,4824.2699999999995
O01366,2025-01-23,C109,P015,Tea 500g,Groceries,231.09,3,Canada,693.27
O01366,2025-01-23,C109,P010,Formal Shirt,Fashion,1319.09,2,India,2638.18
O01366,2025-01-23,C109,P013,Cooking Oil 1L,Groceries,157.98,1,Australia,157.98
O01367,2025-04-05,C117,P015,Tea 500g,Groceries,219.84,1,Canada,219.84
O01367,2025-04-05,C117,P007,Jeans,Fashion,1613.36,1,India,1613.36
O01367,2025-04-05,C117,P009,Jacket,Fashion,3003.21,1,Australia,3003.21
O01368,2025-05-07,C180,P006,T-Shirt,Fashion,751.43,1,Canada,751.43
O01368,2025-05-07,C180,P011,Rice 5kg,Groceries,370.12,1,India,370.12
O01368,2025-05-07,C180,P013,Cooking Oil 1L,Groceries,153.21,1,Canada,153.21
O01368,2025-05-07,C180,P019,Bedsheet,Home & Kitchen,915.73,1,UK,915.73
O01368,2025-05-07,C180,P003,Headphones,Electronics,2742.26,1,USA,2742.26
O01369,2025-08-21,C146,P006,T-Shirt,Fashion,699.51,2,Canada,1399.02
O01369,2025-08-21,C146,P021,Cricket Bat,Sports,1527.22,3,Australia,4581.66
O01369,2025-08-21,C146,P025,Badminton Racket,Sports,783.16,2,India,1566.32
O01369,2025-08-21,C146,P012,Wheat Flour 5kg,Groceries,320.03,3,Canada,960.0899999999999
O01369,2025-08-21,C146,P003,Headphones,Electronics,2662.95,2,Australia,5325.9
O01370,2025-01-19,C037,P007,Jeans,Fashion,1538.22,3,Canada,4614.66
O01370,2025-01-19,C037,P001,Smartphone,Electronics,17849.6,3,Australia,53548.799999999996
O01371,2025-06-12,C150,P009,Jacket,Fashion,2878.94,1,Canada,2878.94
O01371,2025-06-12,C150,P011,Rice 5kg,Groceries,362.39,1,UK,362.39
O01372,2025-03-03,C189,P008,Sneakers,Fashion,2749.56,2,UK,5499.12
O01372,2025-03-03,C189,P006,T-Shirt,Fashion,689.04,1,USA,689.04
O01372,2025-03-03,C189,P024,Dumbbells 5kg,Sports,1274.9,2,Canada,2549.8
O01373,2025-08-27,C084,P018,Dinner Set,Home & Kitchen,3029.65,2,USA,6059.3
O01373,2025-08-27,C084,P014,Sugar 1kg,Groceries,53.05,2,Australia,106.1
O01373,2025-08-27,C084,P004,Bluetooth Speaker,Electronics,3453.66,2,Australia,6907.32
O01374,2025-05-23,C146,P012,Wheat Flour 5kg,Groceries,326.66,2,India,653.32
O01374,2025-05-23,C146,P018,Dinner Set,Home & Kitchen,2762.82,2,UK,5525.64
O01374,2025-05-23,C146,P006,T-Shirt,Fashion,712.05,2,USA,1424.1
O01375,2025-05-20,C009,P009,Jacket,Fashion,3296.93,2,Canada,6593.86
O01376,2025-03-22,C173,P002,Laptop,Electronics,53560.6,1,Canada,53560.6
O01376,2025-03-22,C173,P022,Football,Sports,859.18,2,Canada,1718.36
O01376,2025-03-22,C173,P024,Dumbbells 5kg,Sports,1274.4,3,UK,3823.2000000000003
O01376,2025-03-22,C173,P025,Badminton Racket,Sports,810.26,2,UK,1620.52
O01376,2025-03-22,C173,P005,Smartwatch,Electronics,7155.56,3,UK,21466.68
O01377,2025-03-06,C013,P003,Headphones,Electronics,2470.59,2,India,4941.18
O01377,2025-03-06,C013,P019,Bedsheet,Home & Kitchen,980.79,3,USA,2942.37
O01377,2025-03-06,C013,P011,Rice 5kg,Groceries,335.44,1,Australia,335.44
O01378,2025-02-26,C029,P025,Badminton Racket,Sports,850.62,2,Canada,1701.24
O01378,2025-02-26,C029,P010,Formal Shirt,Fashion,1279.19,2,India,2558.38
O01379,2025-11-04,C100,P014,Sugar 1kg,Groceries,55.12,1,UK,55.12
O01379,2025-11-04,C100,P017,Pressure Cooker,Home & Kitchen,2176.43,2,UK,4352.86
O01379,2025-11-04,C100,P016,Mixer Grinder,Home & Kitchen,3320.96,2,UK,6641.92
O01380,2025-06-17,C061,P013,Cooking Oil 1L,Groceries,152.82,1,UK,152.82
O01380,2025-06-17,C061,P021,Cricket Bat,Sports,1450.48,1,Canada,1450.48
O01380,2025-06-17,C061,P001,Smartphone,Electronics,18541.05,3,India,55623.149999999994
O01380,2025-06-17,C061,P003,Headphones,Electronics,2690.83,2,Australia,5381.66
O01381,2025-05-04,C021,P007,Jeans,Fashion,1639.51,3,Canada,4918.53
O01382,2025-08-12,C136,P007,Jeans,Fashion,1501.14,3,India,4503.42
O01383,2025-12-05,C094,P013,Cooking Oil 1L,Groceries,168.68,2,USA,337.36
O01383,2025-12-05,C094,P007,Jeans,Fashion,1460.45,3,Canada,4381.35
O01383,2025-12-05,C094,P009,Jacket,Fashion,3136.86,2,Canada,6273.72
O01383,2025-12-05,C094,P014,Sugar 1kg,Groceries,55.02,3,Canada,165.06
O01384,2025-04-10,C044,P008,Sneakers,Fashion,2668.09,1,UK,2668.09
O01385,2025-01-12,C180,P022,Football,Sports,976.04,1,India,976.04
O01385,2025-01-12,C180,P023,Yoga Mat,Sports,675.43,3,USA,2026.29
O01385,2025-01-12,C180,P007,Jeans,Fashion,1466.64,2,UK,2933.28
O01385,2025-01-12,C180,P017,Pressure Cooker,Home & Kitchen,2181.07,3,Australia,6543.210000000001
O01386,2025-04-24,C161,P016,Mixer Grinder,Home & Kitchen,3209.29,2,Canada,6418.58
O01386,2025-04-24,C161,P006,T-Shirt,Fashion,699.73,3,Canada,2099.19
O01387,2025-09-27,C002,P009,Jacket,Fashion,2939.87,3,USA,8819.61
O01388,2025-12-31,C119,P020,Water Bottle,Home & Kitchen,273.36,3,Australia,820.08
O01388,2025-12-31,C119,P014,Sugar 1kg,Groceries,53.9,3,India,161.7
O01389,2025-10-13,C081,P011,Rice 5kg,Groceries,341.33,3,UK,1023.99
O01389,2025-10-13,C081,P025,Badminton Racket,Sports,863.81,3,UK,2591.43
O01390,2025-03-20,C061,P018,Dinner Set,Home & Kitchen,2896.49,2,India,5792.98
O01390,2025-03-20,C061,P014,Sugar 1kg,Groceries,58.34,3,USA,175.02
O01391,2025-07-16,C066,P016,Mixer Grinder,Home & Kitchen,3345.87,1,India,3345.87
O01391,2025-07-16,C066,P008,Sneakers,Fashion,2602.47,2,Australia,5204.94
O01391,2025-07-16,C066,P024,Dumbbells 5kg,Sports,1261.67,3,Canada,3785.01
O01391,2025-07-16,C066,P015,Tea 500g,Groceries,234.75,2,UK,469.5
O01391,2025-07-16,C066,P012,Wheat Flour 5kg,Groceries,340.02,1,USA,340.02
O01392,2025-09-27,C195,P008,Sneakers,Fashion,2607.52,3,India,7822.5599999999995
O01393,2025-03-03,C199,P006,T-Shirt,Fashion,687.05,3,USA,2061.1499999999996
O01393,2025-03-03,C199,P019,Bedsheet,Home & Kitchen,959.03,1,India,959.03
O01393,2025-03-03,C199,P010,Formal Shirt,Fashion,1272.61,1,UK,1272.61
O01393,2025-03-03,C199,P025,Badminton Racket,Sports,828.82,2,UK,1657.64
O01393,2025-03-03,C199,P016,Mixer Grinder,Home & Kitchen,3285.38,1,USA,3285.38
O01394,2025-09-18,C191,P003,Headphones,Electronics,2437.13,3,Canada,7311.39
O01394,2025-09-18,C191,P014,Sugar 1kg,Groceries,57.83,2,UK,115.66
O01395,2025-07-05,C191,P017,Pressure Cooker,Home & Kitchen,2235.08,3,Australia,6705.24
O01396,2025-07-05,C028,P016,Mixer Grinder,Home & Kitchen,3364.5,1,USA,3364.5
O01396,2025-07-05,C028,P005,Smartwatch,Electronics,7537.27,3,Australia,22611.81
O01396,2025-07-05,C028,P003,Headphones,Electronics,2723.43,2,USA,5446.86
O01397,2025-12-18,C014,P012,Wheat Flour 5kg,Groceries,328.73,1,UK,328.73
O01397,2025-12-18,C014,P017,Pressure Cooker,Home & Kitchen,2124.13,2,Canada,4248.26
O01397,2025-12-18,C014,P015,Tea 500g,Groceries,230.17,1,UK,230.17
O01397,2025-12-18,C014,P007,Jeans,Fashion,1452.33,3,UK,4356.99
O01397,2025-12-18,C014,P024,Dumbbells 5kg,Sports,1208.54,2,UK,2417.08
O01398,2025-10-12,C038,P024,Dumbbells 5kg,Sports,1149.05,3,UK,3447.1499999999996
O01398,2025-10-12,C038,P001,Smartphone,Electronics,17371.44,3,USA,52114.31999999999
O01398,2025-10-12,C038,P020,Water Bottle,Home & Kitchen,251.44,3,USA,754.3199999999999
O01398,2025-10-12,C038,P025,Badminton Racket,Sports,853.86,1,Canada,853.86
O01399,2025-03-09,C066,P008,Sneakers,Fashion,2453.79,2,India,4907.58
O01399,2025-03-09,C066,P024,Dumbbells 5kg,Sports,1233.07,1,Australia,1233.07
O01399,2025-03-09,C066,P017,Pressure Cooker,Home & Kitchen,2296.85,1,UK,2296.85
O01400,2025-04-25,C011,P021,Cricket Bat,Sports,1626.82,3,UK,4880.46
O01400,2025-04-25,C011,P006,T-Shirt,Fashion,702.09,3,USA,2106.27
O01400,2025-04-25,C011,P020,Water Bottle,Home & Kitchen,270.32,1,UK,270.32
O01400,2025-04-25,C011,P001,Smartphone,Electronics,18055.02,2,UK,36110.04
O01400,2025-04-25,C011,P015,Tea 500g,Groceries,228.16,1,Canada,228.16
O01401,2025-12-28,C176,P003,Headphones,Electronics,2429.81,2,UK,4859.62
O01401,2025-12-28,C176,P013,Cooking Oil 1L,Groceries,158.03,3,USA,474.09000000000003
O01401,2025-12-28,C176,P001,Smartphone,Electronics,18740.52,1,India,18740.52
O01401,2025-12-28,C176,P016,Mixer Grinder,Home & Kitchen,3205.02,3,India,9615.06
O01402,2025-06-23,C134,P015,Tea 500g,Groceries,225.87,2,Australia,451.74
